DataGarrison Station - IMEI: 300534066096200
Time zone: UTC-360 minutes (Daylight Savings not considered in this live file.)
Date_Time	Wind Speed_21491169_mph	Gust Speed_21491169_mph	Wind Direction_21491169_deg	Temperature_MOD_14_0_deg_F	RH_MOD_14_1b_%	Pressure_MOD_14_2_mb	Light_MOD_14_4_lux	
03/11/26 17:00:00	10.899	21.362	270.957	20.156	58.590	638.300	3544287.360
03/11/26 18:00:00	16.131	22.670	249.898	19.418	59.740	638.420	3447231.680
03/11/26 19:00:00	14.387	24.414	241.475	17.582	61.120	638.660	307080.560
03/11/26 20:00:00	11.335	20.926	247.090	16.646	60.260	639.100	0.000
03/11/26 21:00:00	8.283	13.951	244.282	32.000	61.830	639.160	0.000
03/11/26 22:00:00	8.719	13.079	242.878	16.484	58.330	639.040	0.000
03/11/26 23:00:00	6.104	11.771	268.149	14.342	63.690	639.440	0.000
03/12/26 00:00:00	7.847	14.387	268.149	15.170	59.510	639.140	0.000
03/12/26 01:00:00	10.027	16.131	240.071	14.774	62.520	638.780	0.000
03/12/26 02:00:00	6.975	12.643	245.686	14.252	63.730	638.900	0.000
03/12/26 03:00:00	12.643	24.414	261.129	15.692	60.940	638.660	0.000
03/12/26 04:00:00	15.695	23.542	244.282	14.666	63.890	638.160	0.000
03/12/26 05:00:00	20.490	35.313	251.302	17.132	58.890	638.140	0.000
03/12/26 06:00:00	21.798	36.185	268.149	17.708	60.910	638.240	0.000
03/12/26 07:00:00	15.695	24.414	265.341	15.548	67.630	638.080	2069.380
03/12/26 08:00:00	14.823	27.030	266.745	17.960	65.460	638.120	434465.960
03/12/26 09:00:00	27.030	46.649	269.553	21.596	62.640	638.300	1109810.800
03/12/26 10:00:00	23.978	44.033	259.725	22.586	59.950	638.300	1603176.480
03/12/26 11:00:00	25.722	47.956	238.667	22.460	54.950	637.900	2282565.280
03/12/26 12:00:00	27.466	55.804	244.282	23.144	58.380	638.460	2767842.880
03/12/26 13:00:00	20.490	34.877	254.110	23.810	61.640	637.980	3026657.600
03/12/26 14:00:00	29.646	45.777	248.494	24.188	63.750	636.980	2031838.400
03/12/26 15:00:00	30.082	43.161	251.302	23.936	62.330	637.060	2881074.560
03/12/26 16:00:00	24.414	39.237	252.706	25.142	63.210	637.280	3285472.640
03/12/26 17:00:00	22.234	42.289	259.725	25.142	62.500	637.040	2379620.800
03/12/26 18:00:00	17.003	28.338	255.514	24.242	64.620	637.000	697324.720
03/12/26 19:00:00	29.646	43.597	265.341	23.378	67.860	636.640	49024.020
03/12/26 20:00:00	29.646	42.725	262.533	23.270	68.110	637.000	0.000
03/12/26 21:00:00	31.826	48.828	262.533	23.810	64.000	636.820	0.000
03/12/26 22:00:00	38.801	52.316	263.937	23.252	66.630	636.400	0.000
03/12/26 23:00:00	37.929	55.368	263.937	32.000	67.600	636.340	0.000
03/13/26 00:00:00	33.569	51.880	258.322	22.208	69.880	636.480	0.000
03/13/26 01:00:00	31.390	52.752	249.898	22.244	68.780	635.640	0.000
03/13/26 02:00:00	33.134	53.188	258.322	22.244	66.950	636.160	0.000
03/13/26 03:00:00	34.005	57.548	277.976	22.280	65.770	635.460	0.000
03/13/26 04:00:00	27.030	45.341	287.804	22.100	64.950	635.280	0.000
03/13/26 05:00:00	25.722	47.520	277.976	21.650	64.490	634.960	0.000
03/13/26 06:00:00	32.698	51.008	284.996	21.668	62.420	635.260	0.000
03/13/26 07:00:00	24.414	50.136	292.016	21.074	63.160	635.320	1943.000
03/13/26 08:00:00	20.490	34.005	293.420	21.524	62.180	635.500	452663.880
03/13/26 09:00:00	19.183	31.826	286.400	22.388	60.160	635.580	1024887.200
03/13/26 10:00:00	21.798	37.057	290.612	23.954	59.130	635.820	1417153.440
03/13/26 11:00:00	20.055	34.877	273.765	25.142	57.220	635.740	2023750.400
03/13/26 12:00:00	23.978	36.185	262.533	25.124	57.930	635.800	2476676.320
03/13/26 13:00:00	20.490	36.185	247.090	26.006	55.510	635.600	2767842.880
03/13/26 14:00:00	16.567	30.082	248.494	28.004	59.520	635.560	1603176.480
03/13/26 15:00:00	18.311	31.390	248.494	27.824	57.970	635.320	3301648.320
03/13/26 16:00:00	16.567	27.902	230.243	29.750	58.050	635.380	3883981.760
03/13/26 17:00:00	18.747	32.698	245.686	28.868	55.120	635.220	3608991.040
03/13/26 18:00:00	15.259	25.286	247.090	29.354	51.210	635.120	3447231.680
03/13/26 19:00:00	17.875	31.826	247.090	27.752	50.890	634.900	78595.630
03/13/26 20:00:00	13.515	24.414	249.898	26.024	54.690	634.980	0.000
03/13/26 21:00:00	11.771	19.619	251.302	25.466	56.550	635.100	0.000
03/13/26 22:00:00	17.439	27.466	251.302	32.000	56.530	634.960	0.000
03/13/26 23:00:00	17.439	27.030	247.090	32.000	55.860	634.740	0.000
03/14/26 00:00:00	16.131	27.902	223.224	24.116	57.210	634.780	0.000
03/14/26 01:00:00	14.387	23.542	219.012	23.648	57.280	634.280	0.000
03/14/26 02:00:00	17.439	34.005	223.224	25.016	50.790	634.120	0.000
03/14/26 03:00:00	17.439	39.237	233.051	32.000	46.050	633.320	0.000
03/14/26 04:00:00	23.106	37.929	247.090	24.872	44.500	632.580	0.000
03/14/26 05:00:00	23.106	35.749	242.878	25.448	39.400	632.380	0.000
03/14/26 06:00:00	21.798	34.441	237.263	24.494	44.780	632.420	0.000
03/14/26 07:00:00	26.158	44.033	240.071	25.808	44.490	632.340	5472.240
03/14/26 08:00:00	20.490	39.237	223.224	26.636	44.200	632.260	713500.640
03/14/26 09:00:00	23.106	45.341	211.992	27.068	45.710	632.120	1287745.920
03/14/26 10:00:00	25.286	47.084	216.204	27.932	47.000	631.960	2056102.240
03/14/26 11:00:00	28.338	53.624	235.859	28.166	47.340	631.760	2169333.760
03/14/26 12:00:00	26.158	47.956	234.455	29.984	46.730	631.300	2994305.920
03/14/26 13:00:00	26.594	53.188	221.820	29.570	46.580	629.860	3301648.320
03/14/26 14:00:00	32.698	58.856	234.455	29.642	45.820	629.260	2331093.120
03/14/26 15:00:00	26.158	48.828	221.820	29.750	46.840	628.880	1797287.680
03/14/26 16:00:00	23.106	47.084	217.608	29.228	47.640	628.060	1190690.400
03/14/26 17:00:00	30.954	60.164	231.647	28.310	50.520	627.900	398070.160
03/14/26 18:00:00	30.082	60.164	224.627	24.782	69.260	627.440	245409.840
03/14/26 19:00:00	30.518	54.060	233.051	25.340	65.780	627.040	138244.360
03/14/26 20:00:00	33.569	62.779	214.800	25.970	57.650	627.440	0.000
03/14/26 21:00:00	27.030	48.828	202.165	24.746	61.780	627.180	0.000
03/14/26 22:00:00	26.594	55.804	207.780	23.720	65.890	626.480	0.000
03/14/26 23:00:00	30.518	59.728	216.204	20.768	87.170	625.880	0.000
03/15/26 00:00:00	30.518	58.420	206.376	21.578	67.510	625.340	0.000
03/15/26 01:00:00	37.929	79.346	227.435	19.652	83.260	624.900	0.000
03/15/26 02:00:00	28.338	53.624	228.839	17.834	91.440	624.600	0.000
03/15/26 03:00:00	40.981	82.398	238.667	17.492	74.170	622.500	0.000
03/15/26 04:00:00	51.008	108.992	248.494	15.188	86.310	621.840	0.000
03/15/26 05:00:00	51.444	98.093	258.322	11.606	85.390	623.060	0.000
03/15/26 06:00:00	49.264	92.425	261.129	8.744	57.410	623.780	0.000
03/15/26 07:00:00	40.981	87.629	254.110	4.856	65.770	624.440	4524.440
03/15/26 08:00:00	28.774	76.730	272.361	2.354	58.780	625.400	559829.360
03/15/26 09:00:00	23.542	52.316	286.400	1.310	51.380	626.280	1303921.920
03/15/26 10:00:00	29.646	59.292	296.227	1.184	43.670	626.640	1587000.640
03/15/26 11:00:00	22.670	48.828	289.208	1.886	48.210	627.520	2217861.600
03/15/26 12:00:00	8.283	30.082	293.420	4.190	50.710	627.800	2589907.840
03/15/26 13:00:00	10.027	27.030	299.035	4.064	51.410	628.240	2606083.840
03/15/26 14:00:00	11.335	36.621	299.035	4.316	52.340	628.300	1546560.640
03/15/26 15:00:00	20.490	38.365	287.804	6.800	45.650	627.960	1732583.840
03/15/26 16:00:00	19.619	42.725	282.188	5.882	42.690	628.700	3317824.320
03/15/26 17:00:00	12.207	27.902	307.459	6.314	42.310	629.020	3608991.040
03/15/26 18:00:00	16.567	38.365	287.804	7.538	40.300	628.700	3544287.360
03/15/26 19:00:00	20.490	42.725	263.937	3.920	53.380	629.200	124090.420
03/15/26 20:00:00	17.003	30.082	279.380	4.676	55.280	629.380	0.000
03/15/26 21:00:00	21.362	32.262	254.110	6.134	50.440	629.800	0.000
03/15/26 22:00:00	20.055	43.161	258.322	6.332	49.480	630.360	0.000
03/15/26 23:00:00	20.490	43.597	251.302	7.970	47.290	630.340	0.000
03/16/26 00:00:00	26.594	45.341	272.361	9.446	45.480	630.740	0.000
03/16/26 01:00:00	36.621	60.599	289.208	10.562	44.160	630.440	0.000
03/16/26 02:00:00	37.493	59.292	301.843	8.312	47.870	630.680	0.000
03/16/26 03:00:00	37.057	60.164	306.055	9.446	49.500	630.540	0.000
03/16/26 04:00:00	36.185	59.728	314.478	9.392	51.380	629.880	0.000
03/16/26 05:00:00	31.390	55.804	315.882	9.788	61.480	629.280	0.000
03/16/26 06:00:00	35.313	54.060	315.882	9.392	67.350	630.100	0.000
03/16/26 07:00:00	33.569	54.060	308.863	11.948	75.970	629.900	6878.160
03/16/26 08:00:00	36.185	55.804	299.035	12.038	79.090	630.340	327300.480
03/16/26 09:00:00	34.005	54.932	300.439	12.866	81.310	631.200	838864.080
03/16/26 10:00:00	30.082	55.368	310.267	12.110	84.030	632.200	1967134.720
03/16/26 11:00:00	27.902	54.932	306.055	13.496	83.500	632.340	2088454.240
03/16/26 12:00:00	27.466	54.932	304.651	15.656	84.830	632.580	2185509.760
03/16/26 13:00:00	11.771	39.237	317.286	15.458	87.650	632.600	3091361.280
03/16/26 14:00:00	8.719	33.569	322.902	18.392	86.020	632.780	2703139.200
03/16/26 15:00:00	13.951	38.801	343.961	17.870	88.090	633.020	2573731.840
03/16/26 16:00:00	11.771	27.902	321.498	16.646	86.030	633.600	4126620.480
03/16/26 17:00:00	23.106	42.725	352.384	14.306	90.010	633.500	2411972.640
03/16/26 18:00:00	16.131	42.289	345.365	16.412	84.690	633.760	3107537.280
03/16/26 19:00:00	15.695	47.956	352.384	16.484	87.380	634.300	555785.400
03/16/26 20:00:00	10.027	35.313	318.690	17.960	87.700	635.020	1.970
03/16/26 21:00:00	9.591	33.134	317.286	19.634	85.500	635.380	0.000
03/16/26 22:00:00	11.771	41.417	324.306	19.274	87.490	635.800	0.000
03/16/26 23:00:00	18.747	42.289	317.286	22.136	83.220	635.200	0.000
03/17/26 00:00:00	22.234	49.264	311.671	21.128	88.510	635.700	0.000
03/17/26 01:00:00	17.875	37.493	306.055	21.974	85.730	635.400	0.000
03/17/26 02:00:00	19.183	40.109	320.094	24.386	78.210	635.360	0.000
03/17/26 03:00:00	17.003	45.341	311.671	22.262	86.820	635.080	0.000
03/17/26 04:00:00	17.439	43.161	314.478	22.172	91.510	634.780	0.000
03/17/26 05:00:00	19.183	46.213	304.651	22.082	89.330	635.040	0.000
03/17/26 06:00:00	16.131	44.905	294.824	24.674	82.820	635.280	0.000
03/17/26 07:00:00	9.591	48.828	307.459	20.408	89.140	635.000	11238.080
03/17/26 08:00:00	8.719	37.929	299.035	23.594	69.150	635.260	559829.360
03/17/26 09:00:00	7.847	40.981	304.651	25.934	60.460	635.960	1150250.640
03/17/26 10:00:00	10.463	44.469	321.498	27.266	51.220	636.360	1942870.880
03/17/26 11:00:00	16.567	43.597	313.075	27.122	49.990	636.600	2557555.840
03/17/26 12:00:00	21.798	57.548	300.439	27.302	49.440	636.100	2525204.160
03/17/26 13:00:00	26.158	54.932	304.651	29.642	54.690	636.940	3398704.000
03/17/26 14:00:00	14.387	35.313	345.365	30.290	57.580	637.040	1409065.440
03/17/26 15:00:00	7.411	31.826	318.690	31.226	56.870	636.540	1077458.880
03/17/26 16:00:00	12.207	39.237	300.439	32.108	61.340	637.300	3544287.360
03/17/26 17:00:00	14.387	45.777	303.247	31.604	60.870	637.620	3916333.440
03/17/26 18:00:00	7.847	31.390	308.863	33.008	57.510	637.960	4126620.480
03/17/26 19:00:00	5.668	22.234	303.247	32.072	57.300	638.120	531521.520
03/17/26 20:00:00	13.515	35.313	294.824	30.434	56.350	638.620	1.970
03/17/26 21:00:00	17.439	44.033	296.227	30.344	53.440	638.740	0.000
03/17/26 22:00:00	30.082	58.420	307.459	31.460	45.380	638.240	0.000
03/17/26 23:00:00	31.390	56.240	304.651	31.244	44.790	638.180	0.000
03/18/26 00:00:00	32.698	64.959	304.651	31.370	43.180	639.020	0.000
03/18/26 01:00:00	31.826	61.035	304.651	30.074	44.710	639.060	0.000
03/18/26 02:00:00	20.055	61.035	299.035	28.904	48.850	639.280	0.000
03/18/26 03:00:00	7.411	32.698	304.651	28.688	51.740	639.380	0.000
03/18/26 04:00:00	9.591	40.545	311.671	28.724	38.440	639.020	0.000
03/18/26 05:00:00	19.183	59.728	304.651	29.696	34.570	639.200	0.000
03/18/26 06:00:00	23.978	74.114	300.439	28.616	33.190	639.900	0.000
03/18/26 07:00:00	11.771	35.749	315.882	27.824	32.730	640.380	14018.310
03/18/26 08:00:00	17.439	47.520	304.651	30.848	28.820	640.860	539609.440
03/18/26 09:00:00	11.335	47.520	308.863	31.676	37.050	641.260	1045107.120
03/18/26 10:00:00	10.027	34.877	313.075	34.052	29.690	641.400	1465681.120
03/18/26 11:00:00	12.643	37.929	328.518	33.998	35.640	642.440	2072278.240
03/18/26 12:00:00	11.771	30.082	349.576	34.340	41.600	643.060	2363444.800
03/18/26 13:00:00	10.027	17.875	292.016	38.012	34.720	643.220	2298741.280
03/18/26 14:00:00	11.771	21.362	244.282	40.082	32.370	643.040	1433329.280
03/18/26 15:00:00	14.823	23.978	249.898	38.732	30.270	643.000	3544287.360
03/18/26 16:00:00	16.131	26.594	247.090	40.244	33.090	643.120	3689870.720
03/18/26 17:00:00	14.823	26.158	241.475	41.594	35.680	643.300	3576639.360
03/18/26 18:00:00	7.847	18.747	254.110	42.152	28.680	643.380	3511935.360
03/18/26 19:00:00	5.668	16.567	287.804	39.542	30.980	643.420	939963.600
03/18/26 20:00:00	13.079	35.313	306.055	39.614	23.280	643.400	5.920
03/18/26 21:00:00	15.695	34.877	314.478	38.588	25.810	643.880	0.000
03/18/26 22:00:00	9.591	24.850	313.075	37.184	30.630	644.160	0.000
03/18/26 23:00:00	8.719	18.311	321.498	37.544	28.590	644.240	0.000
03/19/26 00:00:00	20.926	40.545	289.208	37.238	28.790	643.840	0.000
03/19/26 01:00:00	23.978	38.801	287.804	37.472	31.400	644.020	0.000
03/19/26 02:00:00	17.003	30.518	276.573	36.140	33.920	643.980	0.000
03/19/26 03:00:00	20.490	33.134	252.706	35.204	35.090	643.860	0.000
03/19/26 04:00:00	12.643	22.234	269.553	35.510	33.380	643.820	0.000
03/19/26 05:00:00	13.515	23.978	282.188	35.276	34.290	643.580	0.000
03/19/26 06:00:00	22.670	34.877	280.784	34.718	28.710	644.060	0.000
03/19/26 07:00:00	3.924	13.951	346.769	31.496	38.960	644.200	22485.400
03/19/26 08:00:00	12.207	30.082	331.325	33.332	34.320	644.560	539609.440
03/19/26 09:00:00	11.771	28.338	331.325	37.238	28.880	644.880	1008711.280
03/19/26 10:00:00	7.411	25.722	335.537	38.426	33.780	645.300	1433329.280
03/19/26 11:00:00	3.488	15.259	306.055	41.594	31.650	645.680	2031838.400
03/19/26 12:00:00	4.360	10.463	297.631	40.910	30.910	645.660	2298741.280
03/19/26 13:00:00	10.027	16.567	268.149	41.144	31.980	645.640	2250213.440
03/19/26 14:00:00	12.207	25.286	248.494	41.720	33.270	645.120	1360537.600
03/19/26 15:00:00	17.875	26.594	241.475	42.818	34.730	644.700	3608991.040
03/19/26 16:00:00	17.439	28.774	240.071	43.070	31.480	644.760	3689870.720
03/19/26 17:00:00	16.567	29.210	254.110	43.106	32.460	644.700	3544287.360
03/19/26 18:00:00	15.259	24.850	262.533	42.944	34.450	644.520	3431055.680
03/19/26 19:00:00	15.259	22.234	249.898	41.378	35.020	644.680	935919.600
03/19/26 20:00:00	14.823	23.978	265.341	40.154	35.560	644.940	5.920
03/19/26 21:00:00	13.951	22.670	261.129	39.740	35.940	645.000	0.000
03/19/26 22:00:00	13.079	26.158	272.361	40.334	30.300	644.940	0.000
03/19/26 23:00:00	14.387	32.698	306.055	39.470	31.500	644.640	0.000
03/20/26 00:00:00	10.027	33.569	300.439	37.814	35.340	644.680	0.000
03/20/26 01:00:00	13.079	37.929	296.227	38.318	32.880	644.580	0.000
03/20/26 02:00:00	9.591	23.542	289.208	38.444	33.820	644.620	0.000
03/20/26 03:00:00	13.515	24.414	299.035	38.246	34.890	644.460	0.000
03/20/26 04:00:00	10.899	21.362	301.843	37.886	34.730	644.200	0.000
03/20/26 05:00:00	9.155	19.183	301.843	37.922	31.220	644.100	0.000
03/20/26 06:00:00	10.899	19.619	304.651	38.120	29.180	644.360	0.000
03/20/26 07:00:00	6.975	17.439	318.690	37.796	27.650	644.300	30699.730
03/20/26 08:00:00	6.975	14.387	286.400	39.506	24.120	644.420	535565.480
03/20/26 09:00:00	10.899	18.747	321.498	40.910	19.890	644.580	976359.360
03/20/26 10:00:00	7.847	15.259	308.863	41.918	18.820	644.740	1417153.440
03/20/26 11:00:00	10.463	17.003	299.035	42.224	20.520	644.880	1967134.720
03/20/26 12:00:00	11.335	19.183	283.592	43.034	22.450	644.780	2201685.760
03/20/26 13:00:00	9.155	16.131	265.341	45.626	23.560	644.740	2201685.760
03/20/26 14:00:00	12.207	23.106	256.918	44.888	20.910	644.340	1320097.840
03/20/26 15:00:00	12.207	20.490	255.514	45.806	28.780	644.200	3592815.360
03/20/26 16:00:00	11.335	17.439	259.725	46.058	25.380	643.860	3625166.720
03/20/26 17:00:00	14.823	23.542	251.302	45.698	23.890	643.380	3511935.360
03/20/26 18:00:00	16.567	25.286	245.686	45.554	29.210	643.540	3398704.000
03/20/26 19:00:00	9.591	17.439	237.263	44.006	30.120	643.440	931875.600
03/20/26 20:00:00	8.283	17.439	244.282	41.702	33.650	643.140	7.890
03/20/26 21:00:00	13.079	18.311	251.302	40.298	32.080	643.240	0.000
03/20/26 22:00:00	10.899	18.747	233.051	40.532	27.760	643.020	0.000
03/20/26 23:00:00	10.463	19.619	234.455	39.740	27.690	642.980	0.000
03/21/26 00:00:00	7.847	13.079	217.608	39.164	27.640	642.760	0.000
03/21/26 01:00:00	8.283	14.387	226.031	38.714	27.670	642.500	0.000
03/21/26 02:00:00	6.540	13.515	219.012	36.788	30.010	642.340	0.000
03/21/26 03:00:00	6.975	13.079	226.031	38.552	27.950	641.980	0.000
03/21/26 04:00:00	4.360	10.027	227.435	37.850	29.600	641.360	0.000
03/21/26 05:00:00	6.104	17.439	230.243	37.670	29.800	641.000	0.000
03/21/26 06:00:00	9.155	13.079	237.263	37.778	30.190	640.900	0.000
03/21/26 07:00:00	8.719	13.079	230.243	37.112	31.510	640.880	36133.840
03/21/26 08:00:00	8.283	15.259	226.031	38.858	30.420	640.880	531521.520
03/21/26 09:00:00	10.027	18.747	227.435	40.496	31.160	640.900	964227.440
03/21/26 10:00:00	8.283	16.567	206.376	40.784	31.860	640.960	1384801.440
03/21/26 11:00:00	10.899	18.747	224.627	41.234	34.600	640.840	1934782.880
03/21/26 12:00:00	17.439	35.749	235.859	43.232	34.370	640.480	2331093.120
03/21/26 13:00:00	20.055	35.749	231.647	43.898	30.760	639.820	2509028.160
03/21/26 14:00:00	21.362	38.801	221.820	45.140	27.310	639.640	1263482.080
03/21/26 15:00:00	20.490	39.237	228.839	45.608	29.910	639.040	3220768.640
03/21/26 16:00:00	26.594	40.109	242.878	45.806	32.350	638.560	4013389.120
03/21/26 17:00:00	25.722	41.417	238.667	45.320	26.720	638.300	1643616.320
03/21/26 18:00:00	23.106	42.289	241.475	43.790	29.560	637.860	644752.960
03/21/26 19:00:00	25.722	38.801	240.071	42.998	26.690	637.760	63430.710
03/21/26 20:00:00	26.594	46.213	244.282	42.422	26.950	637.920	0.000
03/21/26 21:00:00	21.362	40.981	238.667	41.072	29.760	638.180	0.000
03/21/26 22:00:00	16.131	35.313	196.549	40.478	31.710	638.140	0.000
03/21/26 23:00:00	10.899	28.338	230.243	39.704	32.340	638.120	0.000
03/22/26 00:00:00	13.951	29.646	219.012	38.732	31.730	637.880	0.000
03/22/26 01:00:00	9.591	19.619	210.588	36.518	35.540	637.600	0.000
03/22/26 02:00:00	6.975	15.695	204.973	36.374	34.470	637.380	0.000
03/22/26 03:00:00	6.975	13.951	228.839	36.068	35.130	636.980	0.000
03/22/26 04:00:00	10.463	24.414	255.514	37.310	37.780	636.760	0.000
03/22/26 05:00:00	13.079	29.646	248.494	37.220	38.620	636.720	0.000
03/22/26 06:00:00	15.695	30.954	268.149	36.734	39.450	636.820	0.000
03/22/26 07:00:00	12.643	24.414	299.035	36.014	42.500	637.200	22232.650
03/22/26 08:00:00	13.079	23.542	317.286	35.618	41.750	637.760	551741.440
03/22/26 09:00:00	13.079	22.234	345.365	33.764	47.520	638.060	980403.360
03/22/26 10:00:00	12.207	22.670	334.133	34.214	49.790	638.300	1409065.440
03/22/26 11:00:00	11.335	24.414	328.518	36.878	47.820	638.900	1837727.360
03/22/26 12:00:00	7.847	18.311	307.459	37.778	44.510	639.020	2185509.760
03/22/26 13:00:00	12.207	27.030	266.745	38.228	40.900	638.740	1975222.720
03/22/26 14:00:00	15.695	24.850	261.129	39.308	39.840	638.780	1392889.440
03/22/26 15:00:00	15.259	22.670	268.149	40.046	35.650	638.680	3657518.720
03/22/26 16:00:00	13.951	22.234	276.573	41.036	32.820	638.680	3689870.720
03/22/26 17:00:00	12.643	21.798	258.322	41.162	36.130	638.480	3706046.400
03/22/26 18:00:00	12.643	21.362	262.533	41.666	36.080	638.600	3398704.000
03/22/26 19:00:00	10.463	20.055	234.455	38.804	43.310	638.720	179695.160
03/22/26 20:00:00	5.668	12.643	203.569	36.392	41.660	638.820	1.970
03/22/26 21:00:00	4.796	14.823	203.569	35.978	42.150	639.020	0.000
03/22/26 22:00:00	10.463	18.747	233.051	35.636	40.800	638.880	0.000
03/22/26 23:00:00	14.823	23.106	237.263	35.438	39.600	638.880	0.000
03/23/26 00:00:00	13.515	22.234	237.263	34.556	40.120	638.700	0.000
03/23/26 01:00:00	13.079	18.311	244.282	34.322	40.050	638.620	0.000
03/23/26 02:00:00	11.771	17.439	254.110	33.764	40.320	638.520	0.000
03/23/26 03:00:00	9.591	14.387	238.667	33.530	40.610	638.260	0.000
03/23/26 04:00:00	10.899	17.003	245.686	33.386	39.440	637.880	0.000
03/23/26 05:00:00	10.463	17.875	228.839	33.224	39.670	637.680	0.000
03/23/26 06:00:00	11.335	18.311	230.243	32.720	41.370	637.340	0.000
03/23/26 07:00:00	11.771	17.875	228.839	32.648	42.520	637.620	23622.770
03/23/26 08:00:00	14.387	29.646	228.839	33.566	41.740	637.840	487037.720
03/23/26 09:00:00	13.515	30.082	220.416	34.322	44.100	638.000	1061283.040
03/23/26 10:00:00	14.387	28.338	240.071	35.834	44.380	638.360	1675968.160
03/23/26 11:00:00	15.695	35.749	200.761	38.246	45.970	638.400	2411972.640
03/23/26 12:00:00	15.695	32.698	203.569	38.678	43.590	638.600	2961954.240
03/23/26 13:00:00	16.131	34.005	220.416	38.858	44.360	638.240	1667880.160
03/23/26 14:00:00	19.619	37.057	220.416	35.312	54.320	638.120	2282565.280
03/23/26 15:00:00	20.490	36.621	247.090	35.546	57.530	637.840	1489945.120
03/23/26 16:00:00	18.747	39.237	230.243	34.250	62.960	637.740	976359.360
03/23/26 17:00:00	18.311	33.134	226.031	29.840	83.200	638.320	588137.240
03/23/26 18:00:00	10.027	23.542	234.455	28.022	91.350	638.200	331344.460
03/23/26 19:00:00	16.567	29.210	235.859	29.192	86.850	638.220	39419.570
03/23/26 20:00:00	17.439	33.569	228.839	33.260	65.540	637.880	0.000
03/23/26 21:00:00	20.926	36.185	235.859	35.438	54.820	638.220	0.000
03/23/26 22:00:00	18.311	38.801	226.031	33.962	58.810	638.440	0.000
03/23/26 23:00:00	15.695	34.877	221.820	34.718	57.240	638.540	0.000
03/24/26 00:00:00	18.311	31.390	231.647	34.574	54.310	638.520	0.000
03/24/26 01:00:00	17.439	32.262	214.800	35.312	53.040	638.460	0.000
03/24/26 02:00:00	15.259	31.826	221.820	35.330	51.450	638.340	0.000
03/24/26 03:00:00	18.311	34.005	242.878	36.734	50.140	638.320	0.000
03/24/26 04:00:00	20.926	40.981	251.302	36.482	50.960	638.320	0.000
03/24/26 05:00:00	23.542	44.905	249.898	35.762	54.560	638.340	0.000
03/24/26 06:00:00	26.594	47.520	259.725	35.798	59.440	638.100	0.000
03/24/26 07:00:00	27.902	47.520	269.553	35.474	60.190	638.960	56606.490
03/24/26 08:00:00	27.902	55.368	282.188	35.672	62.090	639.160	531521.520
03/24/26 09:00:00	24.850	46.213	266.745	36.068	63.320	639.080	1182602.400
03/24/26 10:00:00	34.005	52.752	270.957	37.004	62.740	639.640	1392889.440
03/24/26 11:00:00	20.490	45.341	270.957	38.318	60.450	640.160	2015662.560
03/24/26 12:00:00	20.926	34.441	256.918	39.776	57.290	639.920	2557555.840
03/24/26 13:00:00	23.542	35.313	258.322	41.198	54.880	640.220	2395796.800
03/24/26 14:00:00	25.722	40.109	263.937	41.738	53.010	639.720	1530384.800
03/24/26 15:00:00	27.030	44.469	262.533	43.898	52.920	640.140	3819278.080
03/24/26 16:00:00	20.490	40.545	249.898	43.952	49.860	640.340	3738398.400
03/24/26 17:00:00	22.234	35.749	252.706	44.492	52.480	640.500	3463407.680
03/24/26 18:00:00	13.515	23.978	228.839	45.950	52.610	640.620	3220768.640
03/24/26 19:00:00	12.207	21.798	217.608	42.350	56.880	640.940	1117898.720
03/24/26 20:00:00	13.515	22.670	220.416	40.154	59.160	641.200	12.830
03/24/26 21:00:00	10.899	22.234	238.667	39.794	59.550	641.560	0.000
03/24/26 22:00:00	8.283	13.951	234.455	39.272	60.060	641.700	0.000
03/24/26 23:00:00	4.796	11.771	214.800	38.318	62.320	641.760	0.000
03/25/26 00:00:00	9.591	15.259	213.396	38.246	62.390	641.780	0.000
03/25/26 01:00:00	12.207	22.670	247.090	38.606	62.940	641.720	0.000
03/25/26 02:00:00	17.439	34.877	266.745	38.408	63.980	641.560	0.000
03/25/26 03:00:00	15.695	27.902	258.322	37.850	64.620	641.360	0.000
03/25/26 04:00:00	17.439	34.005	249.898	37.544	57.770	641.320	0.000
03/25/26 05:00:00	19.183	37.929	263.937	38.228	53.930	641.160	0.000
03/25/26 06:00:00	23.106	44.033	269.553	37.670	51.480	641.300	0.000
03/25/26 07:00:00	21.362	37.057	261.129	38.066	51.370	641.500	86178.100
03/25/26 08:00:00	20.490	35.313	259.725	38.300	49.820	641.660	584093.280
03/25/26 09:00:00	21.798	34.877	263.937	39.362	46.800	642.080	964227.440
03/25/26 10:00:00	18.311	30.518	276.573	39.830	49.500	642.100	1312009.840
03/25/26 11:00:00	13.951	23.542	279.380	41.324	52.590	642.440	1902431.040
03/25/26 12:00:00	11.771	21.798	258.322	42.656	54.820	642.100	2234037.440
03/25/26 13:00:00	11.771	25.286	211.992	44.906	46.920	641.780	2234037.440
03/25/26 14:00:00	13.079	24.850	210.588	47.498	43.190	641.380	1182602.400
03/25/26 15:00:00	16.131	27.030	237.263	48.686	44.460	641.100	3803102.080
03/25/26 16:00:00	16.567	29.210	224.627	48.434	39.440	640.640	3916333.440
03/25/26 17:00:00	14.823	27.902	214.800	49.496	39.370	640.420	3414880.000
03/25/26 18:00:00	13.079	23.542	228.839	48.362	42.970	640.320	3123713.280
